"Fecha","Cierre","Apertura","Máximo","Mínimo","% var."
"13.10.2014","13.4475","13.4698","13.4802","13.3867","-0.26"
"14.10.2014","13.4455","13.4460","13.4870","13.3880","-0.01"
"15.10.2014","13.5307","13.4442","13.6237","13.4285","0.63"
"16.10.2014","13.5587","13.5305","13.6720","13.5095","0.21"
"17.10.2014","13.5220","13.5604","13.5708","13.4817","-0.27"
"20.10.2014","13.5335","13.5325","13.5505","13.5035","0.09"
"21.10.2014","13.5395","13.5372","13.5647","13.4755","0.04"
"22.10.2014","13.5565","13.5381","13.5737","13.5165","0.13"
"23.10.2014","13.5625","13.5607","13.5685","13.4950","0.04"
"24.10.2014","13.5587","13.5617","13.5767","13.5170","-0.03"
"27.10.2014","13.5400","13.5473","13.6303","13.5273","-0.14"
"28.10.2014","13.4415","13.5400","13.5591","13.4335","-0.73"
"29.10.2014","13.4978","13.4465","13.5140","13.4122","0.42"
"30.10.2014","13.4417","13.4961","13.5156","13.4170","-0.42"
"31.10.2014","13.4772","13.4409","13.4981","13.3997","0.26"
"03.11.2014","13.6075","13.4660","13.6157","13.4589","0.97"
"04.11.2014","13.5553","13.6075","13.6804","13.5415","-0.38"
"05.11.2014","13.5740","13.5552","13.6573","13.5510","0.14"
"06.11.2014","13.6367","13.5725","13.6532","13.5535","0.46"
"07.11.2014","13.5405","13.6355","13.6507","13.5025","-0.71"
"10.11.2014","13.6075","13.5425","13.6167","13.5057","0.49"
"11.11.2014","13.6020","13.6085","13.6399","13.5720","-0.04"
"12.11.2014","13.5567","13.6025","13.6200","13.5480","-0.33"
"13.11.2014","13.6040","13.5570","13.6397","13.5485","0.35"
"14.11.2014","13.5340","13.6040","13.6382","13.4945","-0.51"
"17.11.2014","13.5900","13.5327","13.6000","13.5247","0.41"
"18.11.2014","13.5560","13.5905","13.5937","13.5312","-0.25"
"19.11.2014","13.6193","13.5640","13.6472","13.5515","0.47"
"20.11.2014","13.6509","13.6184","13.6526","13.5754","0.23"
"21.11.2014","13.6200","13.6535","13.6737","13.5980","-0.23"
"24.11.2014","13.6582","13.6300","13.6647","13.6015","0.28"
"25.11.2014","13.6742","13.6603","13.6887","13.6220","0.12"
"26.11.2014","13.7265","13.6760","13.7667","13.6545","0.38"
"27.11.2014","13.7630","13.7255","13.7902","13.7017","0.27"
"28.11.2014","13.9367","13.7613","13.9585","13.7603","1.26"
"01.12.2014","13.9945","13.9250","13.9972","13.8705","0.41"
"02.12.2014","14.1005","13.9916","14.1382","13.9710","0.76"
"03.12.2014","14.1007","14.1022","14.1377","14.0630","0.00"
"04.12.2014","14.1560","14.0935","14.1687","14.0735","0.39"
"05.12.2014","14.3590","14.1570","14.4545","14.1405","1.43"
"08.12.2014","14.3818","14.3525","14.4597","14.2845","0.16"
"09.12.2014","14.4225","14.3817","14.4303","14.3395","0.28"
"10.12.2014","14.5585","14.4225","14.5732","14.3875","0.94"
"11.12.2014","14.7762","14.5585","14.8140","14.4905","1.50"
"12.12.2014","14.7628","14.7769","14.9424","14.6555","-0.09"
"15.12.2014","14.7585","14.7530","14.8235","14.7095","-0.03"
"16.12.2014","14.7495","14.7555","14.8718","14.6735","-0.06"
"17.12.2014","14.5642","14.7465","14.7937","14.3732","-1.26"
"18.12.2014","14.5765","14.5660","14.6037","14.4457","0.08"
"19.12.2014","14.6047","14.5738","14.7140","14.5047","0.19"
"22.12.2014","14.6575","14.5945","14.6752","14.5542","0.36"
"23.12.2014","14.7592","14.6520","14.7973","14.6320","0.69"
"24.12.2014","14.7150","14.7600","14.7950","14.6958","-0.30"
"25.12.2014","14.7169","14.7169","14.7169","14.7169","0.01"
"26.12.2014","14.7075","14.7218","14.7425","14.6653","-0.06"
"29.12.2014","14.7740","14.7210","14.7830","14.6830","0.45"
"30.12.2014","14.7335","14.7685","14.8015","14.7195","-0.27"
"31.12.2014","14.7490","14.7370","14.7740","14.6960","0.11"
"01.01.2015","14.7535","14.7535","14.7535","14.7535","0.03"
"02.01.2015","14.8335","14.7430","14.8723","14.7430","0.54"
"05.01.2015","14.9415","14.8207","14.9865","14.8165","0.73"
"06.01.2015","14.8947","14.9402","14.9961","14.8173","-0.31"
"07.01.2015","14.7130","14.8940","14.9157","14.6860","-1.22"
"08.01.2015","14.6665","14.7103","14.7435","14.5953","-0.32"
"09.01.2015","14.6015","14.6650","14.7117","14.5495","-0.44"
"12.01.2015","14.6505","14.5755","14.6764","14.5725","0.34"
"13.01.2015","14.6140","14.6515","14.6802","14.5370","-0.25"
"14.01.2015","14.4850","14.6130","14.7092","14.4770","-0.88"
"15.01.2015","14.6642","14.4877","14.6839","14.4318","1.24"
"16.01.2015","14.5576","14.6636","14.6991","14.5564","-0.73"
"19.01.2015","14.6180","14.5767","14.6720","14.5767","0.41"
"20.01.2015","14.6608","14.6241","14.6700","14.5816","0.29"
"21.01.2015","14.7543","14.6602","14.7957","14.5895","0.64"
"22.01.2015","14.6311","14.7548","14.7868","14.5854","-0.84"
"23.01.2015","14.6530","14.6283","14.7382","14.6065","0.15"
"26.01.2015","14.5738","14.6743","14.6906","14.5488","-0.54"
"27.01.2015","14.6190","14.5755","14.6470","14.5502","0.31"
"28.01.2015","14.7550","14.6230","14.7630","14.6192","0.93"
"29.01.2015","14.8020","14.7549","14.9009","14.7224","0.32"
"30.01.2015","14.9890","14.7950","15.0680","14.7632","1.26"
"02.02.2015","14.8672","14.9710","14.9844","14.8580","-0.81"
"03.02.2015","14.6527","14.8677","14.9067","14.6440","-1.44"
"04.02.2015","14.8915","14.6522","14.9080","14.6360","1.63"
"05.02.2015","14.7895","14.8922","14.8930","14.7345","-0.68"
"06.02.2015","14.8483","14.7892","14.9590","14.7299","0.40"
"09.02.2015","14.8338","14.8520","14.8677","14.7822","-0.10"
"10.02.2015","14.9565","14.8345","14.9895","14.7877","0.83"
"11.02.2015","15.0735","14.9560","15.1582","14.9252","0.78"
"12.02.2015","14.9213","15.0718","15.0915","14.8679","-1.01"
"13.02.2015","14.8852","14.9225","15.0110","14.8373","-0.24"
"16.02.2015","14.9250","14.9155","14.9355","14.8530","0.27"
"17.02.2015","14.9155","14.9255","14.9309","14.8170","-0.06"
"18.02.2015","14.8632","14.9145","14.9722","14.8288","-0.35"
"19.02.2015","15.0022","14.8545","15.0372","14.8545","0.94"
"20.02.2015","15.0293","15.0010","15.1032","14.9610","0.18"
"23.02.2015","15.0892","15.0465","15.1344","15.0220","0.40"
"24.02.2015","14.9120","15.0873","15.1477","14.8618","-1.17"
"25.02.2015","14.9302","14.9135","14.9486","14.8709","0.12"
"26.02.2015","14.9948","14.9347","15.0230","14.8218","0.43"
"27.02.2015","14.9507","14.9883","15.0419","14.9065","-0.29"
"02.03.2015","15.0155","14.9460","15.0270","14.9200","0.43"
"03.03.2015","14.9950","15.0070","15.0534","14.9295","-0.14"
"04.03.2015","15.0547","14.9865","15.1166","14.9795","0.40"
"05.03.2015","15.1945","15.0533","15.2615","15.0268","0.93"
"06.03.2015","15.4982","15.1900","15.5218","15.1717","2.00"
"09.03.2015","15.4743","15.4923","15.5280","15.4073","-0.15"
"10.03.2015","15.6255","15.4730","15.6502","15.4605","0.98"
"11.03.2015","15.4945","15.6210","15.6683","15.4018","-0.84"
"12.03.2015","15.3905","15.4958","15.5075","15.3490","-0.67"
"13.03.2015","15.4859","15.3916","15.5645","15.3821","0.62"
"16.03.2015","15.4177","15.4798","15.5187","15.3739","-0.44"
"17.03.2015","15.3716","15.4156","15.4451","15.3682","-0.30"
"18.03.2015","15.0925","15.3770","15.4483","14.9955","-1.82"
"19.03.2015","15.2775","15.0950","15.3525","15.0880","1.23"
"20.03.2015","15.0550","15.2775","15.2850","14.9775","-1.46"
"23.03.2015","14.9300","15.0507","15.0779","14.9250","-0.83"
"24.03.2015","14.9410","14.9270","15.0095","14.8675","0.07"
"25.03.2015","14.9913","14.9425","15.0023","14.8544","0.34"
"26.03.2015","15.1395","14.9875","15.1755","14.9545","0.99"
"27.03.2015","15.2350","15.1320","15.2400","15.1028","0.63"
"30.03.2015","15.2620","15.2295","15.2745","15.1888","0.18"
"31.03.2015","15.2618","15.2667","15.3540","15.2130","-0.00"
"01.04.2015","15.1500","15.2675","15.3040","15.0998","-0.73"
"02.04.2015","15.0013","15.1420","15.1608","14.9877","-0.98"
"03.04.2015","14.8111","14.9991","15.0343","14.7703","-1.27"
"06.04.2015","14.9179","14.8161","14.9392","14.7579","0.72"
"07.04.2015","14.9305","14.9168","14.9517","14.8603","0.08"
"08.04.2015","14.9089","14.9323","14.9600","14.8345","-0.14"
"09.04.2015","15.0880","14.9039","15.1015","14.8705","1.20"
"10.04.2015","15.2262","15.0875","15.2346","15.0730","0.92"
"13.04.2015","15.3803","15.2320","15.4067","15.2242","1.01"
"14.04.2015","15.2624","15.3819","15.3940","15.1978","-0.77"
"15.04.2015","15.2665","15.2675","15.4212","15.2055","0.03"
"16.04.2015","15.1710","15.2730","15.3239","15.1163","-0.63"
"17.04.2015","15.3284","15.1691","15.3864","15.1188","1.04"
"20.04.2015","15.4503","15.3155","15.4702","15.2775","0.80"
"21.04.2015","15.4350","15.4571","15.4940","15.3546","-0.10"
"22.04.2015","15.4420","15.4320","15.4796","15.3470","0.05"
"23.04.2015","15.3540","15.4455","15.4862","15.2900","-0.57"
"24.04.2015","15.3880","15.3602","15.4457","15.2957","0.22"
"27.04.2015","15.3514","15.3865","15.4328","15.2908","-0.24"
"28.04.2015","15.2545","15.3553","15.3902","15.1856","-0.63"
"29.04.2015","15.2195","15.2555","15.3057","15.1423","-0.23"
"30.04.2015","15.3488","15.2195","15.4085","15.2042","0.85"
"01.05.2015","15.5784","15.3474","15.5920","15.3259","1.50"
"04.05.2015","15.4547","15.5843","15.5847","15.4294","-0.79"
"05.05.2015","15.3414","15.4523","15.4805","15.2708","-0.73"
"06.05.2015","15.3573","15.3440","15.3669","15.2433","0.10"
"07.05.2015","15.3181","15.3581","15.4370","15.2692","-0.26"
"08.05.2015","15.1173","15.3157","15.3227","15.1068","-1.31"
"11.05.2015","15.3596","15.1126","15.3636","15.1125","1.60"
"12.05.2015","15.3421","15.3540","15.4276","15.2795","-0.11"
"13.05.2015","15.2645","15.3416","15.3431","15.1503","-0.51"
"14.05.2015","15.1017","15.2620","15.2921","15.0673","-1.07"
"15.05.2015","15.0053","15.1019","15.1500","14.9828","-0.64"
"18.05.2015","15.1158","15.0165","15.1479","15.0007","0.74"
"19.05.2015","15.1823","15.1160","15.2284","15.0690","0.44"
"20.05.2015","15.1890","15.1872","15.2485","15.1250","0.04"
"21.05.2015","15.2239","15.1965","15.2651","15.1320","0.23"
"22.05.2015","15.2610","15.2214","15.3297","15.1841","0.24"
"25.05.2015","15.2568","15.2544","15.2890","15.2422","-0.03"
"26.05.2015","15.2969","15.2531","15.3460","15.2370","0.26"
"27.05.2015","15.2828","15.2980","15.4062","15.2577","-0.09"
"28.05.2015","15.3138","15.2831","15.4099","15.2759","0.20"
"29.05.2015","15.3775","15.3148","15.4425","15.3102","0.42"
"01.06.2015","15.4838","15.3735","15.5400","15.3735","0.69"
"02.06.2015","15.4318","15.4855","15.5014","15.3871","-0.34"
"03.06.2015","15.5163","15.4300","15.5478","15.4167","0.55"
"04.06.2015","15.5370","15.5165","15.5894","15.4903","0.13"
"05.06.2015","15.7090","15.5417","15.7728","15.5220","1.11"
"08.06.2015","15.6295","15.7012","15.7634","15.6055","-0.51"
"09.06.2015","15.5777","15.6273","15.6628","15.5293","-0.33"
"10.06.2015","15.4308","15.5803","15.6015","15.4025","-0.94"
"11.06.2015","15.3491","15.4333","15.5701","15.3454","-0.53"
"12.06.2015","15.4021","15.3461","15.4562","15.3418","0.35"
"15.06.2015","15.4343","15.4130","15.4603","15.4000","0.21"
"16.06.2015","15.3904","15.4335","15.4653","15.3820","-0.28"
"17.06.2015","15.2580","15.3874","15.4367","15.2433","-0.86"
"18.06.2015","15.3423","15.2648","15.3771","15.1689","0.55"
"19.06.2015","15.3467","15.3408","15.3716","15.2765","0.03"
"22.06.2015","15.3415","15.3536","15.3590","15.2795","-0.03"
"23.06.2015","15.4003","15.3430","15.4426","15.3177","0.38"
"24.06.2015","15.4999","15.3960","15.5054","15.3560","0.65"
"25.06.2015","15.4821","15.4992","15.5208","15.4477","-0.11"
"26.06.2015","15.5553","15.4820","15.5917","15.4761","0.47"
"29.06.2015","15.6884","15.6225","15.7191","15.6130","0.86"
"30.06.2015","15.7389","15.6888","15.7389","15.6253","0.32"
"01.07.2015","15.7815","15.7306","15.8127","15.6933","0.27"
"02.07.2015","15.6618","15.7768","15.8415","15.6307","-0.76"
"03.07.2015","15.7311","15.6576","15.7569","15.6570","0.44"
"06.07.2015","15.7122","15.7553","15.8627","15.6915","-0.12"
"07.07.2015","15.7878","15.7103","15.8682","15.6940","0.48"
"08.07.2015","15.8482","15.7872","15.8704","15.7672","0.38"
"09.07.2015","15.8160","15.8488","15.8542","15.7318","-0.20"
"10.07.2015","15.7140","15.8123","15.8203","15.6643","-0.64"
"13.07.2015","15.7023","15.7130","15.8084","15.6915","-0.07"
"14.07.2015","15.6655","15.7078","15.7663","15.6245","-0.23"
"15.07.2015","15.7820","15.6573","15.8068","15.6320","0.74"
"16.07.2015","15.8324","15.7841","15.8392","15.7684","0.32"
"17.07.2015","15.9288","15.8372","15.9366","15.7910","0.61"
"20.07.2015","16.0080","15.9286","16.0444","15.9000","0.50"
"21.07.2015","16.0048","16.0155","16.0202","15.9362","-0.02"
"22.07.2015","16.0950","15.9943","16.1492","15.9865","0.56"
"23.07.2015","16.2163","16.0983","16.2180","16.0388","0.75"
"24.07.2015","16.2695","16.2172","16.3018","16.1938","0.33"
"27.07.2015","16.2917","16.2559","16.3459","16.2152","0.14"
"28.07.2015","16.2735","16.2843","16.3278","16.2082","-0.11"
"29.07.2015","16.2890","16.2725","16.3027","16.1613","0.10"
"30.07.2015","16.2681","16.2813","16.4890","16.1933","-0.13"
"31.07.2015","16.1106","16.2734","16.2952","15.9989","-0.97"
"03.08.2015","16.1797","16.1020","16.1852","16.0700","0.43"
"04.08.2015","16.2958","16.1700","16.3011","16.0922","0.72"
"05.08.2015","16.3758","16.2995","16.3999","16.2270","0.49"
"06.08.2015","16.3240","16.3766","16.4187","16.3068","-0.32"
"07.08.2015","16.1538","16.3282","16.3608","16.1068","-1.04"
"10.08.2015","16.1624","16.1500","16.2787","16.0858","0.05"
"11.08.2015","16.3145","16.1582","16.3686","16.1510","0.94"
"12.08.2015","16.2823","16.3097","16.3902","16.1708","-0.20"
"13.08.2015","16.4026","16.2800","16.4188","16.2410","0.74"
"14.08.2015","16.3756","16.3967","16.4339","16.3304","-0.16"
"17.08.2015","16.4271","16.3672","16.4800","16.3672","0.31"
"18.08.2015","16.4002","16.4361","16.4741","16.3893","-0.16"
"19.08.2015","16.6188","16.4025","16.6317","16.3700","1.33"
"20.08.2015","16.8023","16.6188","16.8198","16.5870","1.10"
"21.08.2015","16.9877","16.8142","16.9957","16.7828","1.10"
"24.08.2015","17.2032","16.9928","17.2499","16.9820","1.27"
"25.08.2015","17.2080","17.2053","17.2243","16.8952","0.03"
"26.08.2015","17.0058","17.2015","17.3065","16.9878","-1.18"
"27.08.2015","16.8776","17.0062","17.0464","16.7830","-0.75"
"28.08.2015","16.7519","16.8804","16.9542","16.7010","-0.74"
"31.08.2015","16.7522","16.7469","16.9146","16.6590","0.00"
"01.09.2015","16.9692","16.7500","16.9925","16.7240","1.30"
"02.09.2015","16.8262","16.9670","16.9914","16.8057","-0.84"
"03.09.2015","16.8020","16.8172","16.9437","16.7360","-0.14"
"04.09.2015","16.9486","16.7930","16.9620","16.7640","0.87"
"07.09.2015","16.9917","16.9493","17.0243","16.8901","0.25"
"08.09.2015","16.8253","16.9875","16.9935","16.7477","-0.98"
"09.09.2015","16.8235","16.8217","16.8552","16.7188","-0.01"
"10.09.2015","16.7763","16.8232","16.9952","16.6938","-0.28"
"11.09.2015","16.8376","16.7792","16.8783","16.7231","0.37"
"14.09.2015","16.7540","16.8286","16.8604","16.7343","-0.50"
"15.09.2015","16.6901","16.7549","16.7912","16.6834","-0.38"
"16.09.2015","16.5517","16.6904","16.6992","16.5413","-0.83"
"17.09.2015","16.6000","16.5594","16.6255","16.3698","0.29"
"18.09.2015","16.6535","16.5980","16.6700","16.4252","0.32"
"21.09.2015","16.6632","16.6320","16.7582","16.5558","0.06"
"22.09.2015","16.8891","16.6632","16.9166","16.6300","1.36"
"23.09.2015","17.1155","16.8872","17.1515","16.8295","1.34"
"24.09.2015","16.8701","17.1140","17.3429","16.7910","-1.43"
"25.09.2015","16.9725","16.8763","17.0310","16.7098","0.61"
"28.09.2015","17.0738","16.9621","17.1280","16.9146","0.60"
"29.09.2015","17.0253","17.0724","17.1460","16.9540","-0.28"
"30.09.2015","16.9193","17.0263","17.0377","16.8535","-0.62"
"01.10.2015","16.9208","16.9228","16.9330","16.7817","0.01"
"02.10.2015","16.7597","16.9211","17.0220","16.7168","-0.95"
"05.10.2015","16.7959","16.7738","16.7966","16.5782","0.22"
"06.10.2015","16.6517","16.7885","16.8467","16.6258","-0.86"
"07.10.2015","16.6517","16.6547","16.6740","16.4903","0.00"
"08.10.2015","16.4604","16.6541","16.6901","16.4536","-1.15"
"09.10.2015","16.4320","16.4616","16.4943","16.3713","-0.17"
"12.10.2015","16.4600","16.4263","16.4997","16.3910","0.17"
"13.10.2015","16.6563","16.4668","16.6692","16.4668","1.19"
"14.10.2015","16.4734","16.6588","16.6612","16.4375","-1.10"
"15.10.2015","16.3900","16.4625","16.4889","16.3215","-0.51"
"16.10.2015","16.4268","16.3837","16.5022","16.3430","0.22"
"19.10.2015","16.4892","16.4184","16.5341","16.3549","0.38"
"20.10.2015","16.5641","16.4913","16.6200","16.4500","0.45"
"21.10.2015","16.6561","16.5497","16.7106","16.5439","0.56"
"22.10.2015","16.4783","16.6578","16.6619","16.4573","-1.07"
"23.10.2015","16.5937","16.4781","16.6152","16.3875","0.70"
"26.10.2015","16.5329","16.5857","16.5924","16.4662","-0.37"
"27.10.2015","16.5430","16.5350","16.6121","16.5002","0.06"
"28.10.2015","16.6385","16.5464","16.6550","16.4225","0.58"
"29.10.2015","16.6323","16.6375","16.6937","16.5790","-0.04"
"30.10.2015","16.5000","16.6379","16.6406","16.4830","-0.80"
"02.11.2015","16.4422","16.5047","16.5348","16.4357","-0.35"
"03.11.2015","16.3982","16.4387","16.5099","16.3637","-0.27"
"04.11.2015","16.5395","16.4017","16.5632","16.3560","0.86"
"05.11.2015","16.6041","16.5327","16.6278","16.5080","0.39"
"06.11.2015","16.8003","16.6103","16.8854","16.5972","1.18"
"09.11.2015","16.7735","16.8279","16.9213","16.7555","-0.16"
"10.11.2015","16.7553","16.7713","16.8462","16.7117","-0.11"
"11.11.2015","16.7309","16.7514","16.7662","16.6472","-0.15"
"12.11.2015","16.7353","16.7337","16.8186","16.6882","0.03"
"13.11.2015","16.6829","16.7352","16.7940","16.6682","-0.31"
"16.11.2015","16.7701","16.6817","16.8388","16.6746","0.52"
"17.11.2015","16.7228","16.7696","16.8028","16.7058","-0.28"
"18.11.2015","16.7386","16.7195","16.8282","16.6930","0.09"
"19.11.2015","16.6210","16.7385","16.7437","16.5485","-0.70"
"20.11.2015","16.5335","16.6182","16.6599","16.4555","-0.53"
"23.11.2015","16.5476","16.5247","16.6365","16.4838","0.09"
"24.11.2015","16.5353","16.5493","16.5661","16.4342","-0.07"
"25.11.2015","16.5024","16.5387","16.5900","16.4870","-0.20"
"26.11.2015","16.5641","16.4972","16.5712","16.4910","0.37"
"27.11.2015","16.6246","16.5607","16.6318","16.5357","0.37"
"30.11.2015","16.5745","16.6302","16.6323","16.5467","-0.30"
"01.12.2015","16.5206","16.5733","16.5835","16.4677","-0.33"
"02.12.2015","16.5687","16.5265","16.6243","16.4999","0.29"
"03.12.2015","16.7134","16.5657","16.7545","16.5212","0.87"
"04.12.2015","16.6559","16.7131","16.7774","16.6481","-0.34"
"07.12.2015","16.8889","16.6585","16.9763","16.6575","1.40"
"08.12.2015","17.0270","16.8919","17.0792","16.8820","0.82"
"09.12.2015","17.0635","17.0275","17.1037","16.9215","0.21"
"10.12.2015","17.1968","17.0689","17.2159","17.0316","0.78"
"11.12.2015","17.3920","17.1916","17.4371","17.1782","1.14"
"14.12.2015","17.3095","17.3230","17.4681","17.2875","-0.47"
"15.12.2015","17.1100","17.3168","17.3572","17.1070","-1.15"
"16.12.2015","16.9850","17.1180","17.1998","16.8978","-0.73"
"17.12.2015","17.0500","16.9870","17.1612","16.9272","0.38"
"18.12.2015","17.1450","17.0465","17.1487","16.9542","0.56"
"21.12.2015","17.1602","17.1303","17.2345","17.0325","0.09"
"22.12.2015","17.1898","17.1532","17.2377","17.0930","0.17"
"23.12.2015","17.2250","17.1921","17.2527","17.1537","0.20"
"24.12.2015","17.2250","17.2212","17.3217","17.2050","0.00"
"25.12.2015","17.2300","17.2300","17.2342","17.2300","0.03"
"28.12.2015","17.2498","17.2248","17.3095","17.2230","0.11"
"29.12.2015","17.2500","17.2462","17.2787","17.1555","0.00"
"30.12.2015","17.3825","17.2463","17.4056","17.2448","0.77"
"31.12.2015","17.1800","17.3845","17.4237","17.1800","-1.16"
"01.01.2016","17.1800","17.1800","17.1800","17.1800","0.00"
"04.01.2016","17.3099","17.2118","17.3941","17.1931","0.76"
"05.01.2016","17.3387","17.3020","17.3803","17.2500","0.17"
"06.01.2016","17.5400","17.3500","17.5676","17.3255","1.16"
"07.01.2016","17.8550","17.5370","17.8550","17.5115","1.80"
"08.01.2016","17.9350","17.8534","17.9772","17.7050","0.45"
"11.01.2016","17.8850","17.9254","18.0110","17.7802","-0.28"
"12.01.2016","17.8950","17.8850","17.9802","17.7270","0.06"
"13.01.2016","17.9490","17.9009","17.9592","17.7628","0.30"
"14.01.2016","17.8823","17.9528","18.0157","17.8427","-0.37"
"15.01.2016","18.2620","17.8808","18.3297","17.8470","2.12"
"18.01.2016","18.2095","18.2694","18.3110","18.1620","-0.29"
"19.01.2016","18.2784","18.2022","18.2994","18.0390","0.38"
"20.01.2016","18.5250","18.2714","18.6802","18.2512","1.35"
"21.01.2016","18.7283","18.5217","18.8010","18.4188","1.10"
"22.01.2016","18.4350","18.7253","18.7622","18.3625","-1.57"
"25.01.2016","18.6050","18.4408","18.6481","18.4078","0.92"
"26.01.2016","18.4650","18.6070","18.6842","18.3872","-0.75"
"27.01.2016","18.4700","18.4680","18.5560","18.3462","0.03"
"28.01.2016","18.3300","18.4700","18.4874","18.1970","-0.76"
"29.01.2016","18.1100","18.3391","18.3589","18.1085","-1.20"
"01.02.2016","18.2387","18.1045","18.4120","18.1045","0.71"
"02.02.2016","18.4805","18.2348","18.5442","18.2174","1.33"
"03.02.2016","18.1707","18.4787","18.6135","18.1515","-1.68"
"04.02.2016","18.2800","18.1725","18.3459","18.0189","0.60"
"05.02.2016","18.4448","18.2750","18.4747","18.1630","0.90"
"08.02.2016","18.6736","18.4408","18.7995","18.3615","1.24"
"09.02.2016","18.8037","18.6720","18.9332","18.6280","0.70"
"10.02.2016","18.9350","18.8050","18.9612","18.6250","0.70"
"11.02.2016","19.1500","18.9427","19.4502","18.9026","1.14"
"12.02.2016","18.9100","19.1500","19.2402","18.8890","-1.25"
"15.02.2016","18.8324","18.9222","18.9805","18.7867","-0.41"
"16.02.2016","18.8850","18.8250","18.8981","18.7133","0.28"
"17.02.2016","18.3610","18.8840","18.9546","17.9605","-2.77"
"18.02.2016","18.2900","18.3675","18.4047","18.0627","-0.39"
"19.02.2016","18.2250","18.2892","18.3640","18.1493","-0.36"
"22.02.2016","18.0750","18.2338","18.2470","17.9922","-0.82"
"23.02.2016","18.2108","18.0757","18.2502","18.0320","0.75"
"24.02.2016","18.2150","18.2182","18.3798","18.1398","0.02"
"25.02.2016","18.1271","18.2090","18.2520","18.0607","-0.48"
"26.02.2016","18.2766","18.1298","18.2882","17.9800","0.82"
"29.02.2016","18.1350","18.2849","18.3236","18.0443","-0.77"
"01.03.2016","17.9150","18.1409","18.1742","17.8458","-1.21"
"02.03.2016","17.8200","17.9189","17.9842","17.7885","-0.53"
"03.03.2016","17.9215","17.8187","18.0012","17.8104","0.57"
"04.03.2016","17.7600","17.9255","17.9774","17.7357","-0.90"
"07.03.2016","17.7550","17.7639","17.8814","17.6965","-0.03"
"08.03.2016","17.9299","17.7440","17.9445","17.7359","0.99"
"09.03.2016","17.7623","17.9310","17.9485","17.6992","-0.93"
"10.03.2016","17.8141","17.7580","17.9507","17.6120","0.29"
"11.03.2016","17.6964","17.8064","17.8521","17.6541","-0.66"
"14.03.2016","17.7484","17.6869","17.8302","17.6823","0.29"
"15.03.2016","17.8850","17.7506","17.9822","17.7385","0.77"
"16.03.2016","17.6000","17.8932","17.9997","17.5950","-1.59"
"17.03.2016","17.3200","17.6044","17.6401","17.3100","-1.59"
"18.03.2016","17.3922","17.3115","17.4365","17.2233","0.42"
"21.03.2016","17.4149","17.3915","17.4972","17.3577","0.13"
"22.03.2016","17.3331","17.4135","17.5286","17.3017","-0.47"
"23.03.2016","17.5887","17.3437","17.6161","17.3295","1.47"
"24.03.2016","17.6118","17.5897","17.6997","17.5500","0.13"
"25.03.2016","17.5376","17.6154","17.6224","17.5283","-0.42"
"28.03.2016","17.4350","17.5687","17.5979","17.4098","-0.59"
"29.03.2016","17.3399","17.4297","17.5541","17.2736","-0.55"
"30.03.2016","17.2325","17.3472","17.3600","17.1705","-0.62"
"31.03.2016","17.2806","17.2294","17.3785","17.0945","0.28"
"01.04.2016","17.3300","17.2892","17.4958","17.2490","0.29"
"04.04.2016","17.4900","17.3324","17.4977","17.3020","0.92"
"05.04.2016","17.6891","17.4792","17.7788","17.4642","1.14"
"06.04.2016","17.6531","17.6923","17.8502","17.6161","-0.20"
"07.04.2016","17.8753","17.6499","17.9549","17.6016","1.26"
"08.04.2016","17.7750","17.8864","17.8982","17.6998","-0.56"
"11.04.2016","17.6448","17.7815","17.8405","17.5855","-0.73"
"12.04.2016","17.4817","17.6450","17.6778","17.4344","-0.92"
"13.04.2016","17.4307","17.4798","17.5653","17.4203","-0.29"
"14.04.2016","17.4462","17.4310","17.5840","17.3155","0.09"
"15.04.2016","17.5624","17.4462","17.6035","17.3820","0.67"
"18.04.2016","17.4382","17.5407","17.7580","17.4098","-0.71"
"19.04.2016","17.3122","17.4362","17.4505","17.2240","-0.72"
"20.04.2016","17.2788","17.3002","17.3820","17.1920","-0.19"
"21.04.2016","17.4670","17.2805","17.5235","17.2349","1.09"
"22.04.2016","17.4777","17.4720","17.5160","17.3762","0.06"
"25.04.2016","17.5605","17.4252","17.6400","17.4252","0.47"
"26.04.2016","17.3708","17.5564","17.5994","17.3436","-1.08"
"27.04.2016","17.3240","17.3808","17.4870","17.2940","-0.27"
"28.04.2016","17.2720","17.3249","17.4200","17.1837","-0.30"
"29.04.2016","17.1750","17.2722","17.2724","17.0457","-0.56"
"02.05.2016","17.2014","17.1789","17.2662","17.1059","0.15"
"03.05.2016","17.6065","17.2049","17.6217","17.1650","2.36"
"04.05.2016","17.7995","17.6372","17.8398","17.5972","1.10"
"05.05.2016","17.8942","17.7917","17.9142","17.6310","0.53"
"06.05.2016","17.8813","17.8940","18.1670","17.8150","-0.07"
"09.05.2016","18.2020","17.8686","18.2165","17.8347","1.79"
"10.05.2016","17.9905","18.2049","18.2200","17.9558","-1.16"
"11.05.2016","17.9946","17.9815","18.1480","17.8780","0.02"
"12.05.2016","17.9740","17.9895","18.0505","17.8647","-0.11"
"13.05.2016","18.1668","17.9795","18.2200","17.9457","1.07"
"16.05.2016","18.3055","18.1905","18.3335","18.0908","0.76"
"17.05.2016","18.2700","18.3000","18.3857","18.2025","-0.19"
